op_id,op_name,op_ssn,op_salary,op_cc
OP_509,Janet Farley,560854233,38846.65,CC_295
OP_510,Mary Wade,412029016,38175.39,CC_6
OP_511,Danielle Brooks,616742631,32268.24,CC_291
OP_512,Emma Hernandez,647128524,42801.04,CC_271
OP_513,William Jones,765226260,44932.17,CC_464
OP_514,Matthew Wilson,596985640,39214.26,CC_196
OP_515,Ashley Robertson,338321070,38291.79,CC_478
OP_516,David Brown,415628430,44001.49,CC_56
OP_517,Linda Waters,082342753,37863.4,CC_351
OP_518,Richard Johnson,797347533,42047.27,CC_21
OP_519,Mr. Lawrence Rich,458664557,45724.95,CC_453
OP_520,Emily Taylor,497521121,39906.29,CC_26
OP_521,Guy Rodriguez,769923489,35681.62,CC_290
OP_522,Gregory Bridges,083461248,45581.82,CC_170
OP_523,Erika Lozano,886469309,42457.74,CC_324
OP_524,Jacob Roach,014404295,32943.55,CC_249
OP_525,Chad Weber,857337966,40774.73,CC_492
OP_526,Richard Ross,145106030,46290.44,CC_55
OP_527,Deborah Chapman,774165962,43407.26,CC_431
OP_528,Ryan Calhoun,287480161,43868.27,CC_119
OP_529,Lisa Gomez PhD,719429993,36053.47,CC_196
OP_530,Thomas Wu,355373673,37390.8,CC_42
OP_531,Christina Owens,605845309,34236.37,CC_72
OP_532,Jeffrey Rogers,767503320,32266.97,CC_40
OP_533,James Mitchell,426695145,46467.96,CC_282
OP_534,Eric Cook,310812359,43321.98,CC_297
OP_535,Mary Ruiz,423945036,34868.98,CC_206
OP_536,Lindsey Morales,237015889,45116.13,CC_16
OP_537,Charles Robertson,195277004,32581.03,CC_109
OP_538,Julie Rodriguez,218471830,33497.8,CC_409
OP_539,Tracy Black,399087058,41362.44,CC_389
OP_540,Kevin Mcfarland,253567412,44187.73,CC_289
OP_541,Tyler Conley,621870438,40026.7,CC_358
OP_542,Barbara Brown,515942655,36301.9,CC_338
OP_543,Anna Kennedy,096131272,44378.38,CC_391
OP_544,Timothy Mason,306991051,41199.11,CC_223
OP_545,Jocelyn Bridges,429170883,46182.27,CC_267
OP_546,Henry Vaughn,708330670,40511.35,CC_12
OP_547,Suzanne Calderon,501815766,36198.79,CC_94
OP_548,Paul Ellis,768929047,43113.55,CC_281
OP_549,Raymond Ortiz,073793800,42320.75,CC_480
OP_550,Christopher White,752342801,36563.47,CC_434
OP_551,Garrett Farmer,377717764,41004.5,CC_230
OP_552,Tammy Smith,793741448,45302.88,CC_70
OP_553,Travis Mendez,039648712,44950.74,CC_479
OP_554,Kari Keller,492862032,35259.61,CC_345
OP_555,Chelsea Hays,764884944,46248.43,CC_358
OP_556,Kimberly King,739427410,42274.02,CC_307
OP_557,Diana Garcia,391853463,37987.99,CC_325
OP_558,Vicki Watson,839558212,37004.73,CC_319
OP_559,Carol Sanchez,139478342,40047.21,CC_109
OP_560,Johnny Benton,533655419,35569.24,CC_303
OP_561,Denise Lloyd,763205464,33830.68,CC_430
OP_562,Vanessa Andrews,365214312,44624.42,CC_184
OP_563,Christopher Jackson,893519619,35869.85,CC_124
OP_564,Lisa Williams,379499500,40526.58,CC_464
OP_565,Alexandria Collins,595449193,44605.23,CC_420
OP_566,Kelly Collins,422045627,43799.57,CC_423
OP_567,Megan Aguilar,569703270,41461.99,CC_186
OP_568,Diana Yang,234651257,46258.94,CC_63
OP_569,Todd Nunez,656347895,43869.73,CC_317
OP_570,Michelle Thomas,018407820,45666.97,CC_382
OP_571,Amanda Hunt,360496383,43990.2,CC_34
OP_572,Jamie Lynch,363171569,39378.65,CC_354
OP_573,Matthew Conner,348989818,35547.82,CC_90
OP_574,Emily Hammond,279260467,42076.09,CC_222
OP_575,Angela Anderson,737881378,46221.37,CC_311
OP_576,Kevin Ford,165460956,43091.46,CC_447
OP_577,Tammy Goodwin,669746598,35570.41,CC_364
OP_578,Diana Castaneda,182054317,32004.28,CC_487
OP_579,William Wilson,780931156,34128.1,CC_85
OP_580,Michael Rose,193101379,44860.1,CC_84
OP_581,Megan Edwards,498957413,34099.67,CC_18
OP_582,Heather Adkins,895567214,33628.42,CC_197
OP_583,Robert Rodriguez,670437448,37347.01,CC_108
OP_584,Christine Rogers,422464235,39176.74,CC_15
OP_585,Whitney Schaefer,441129084,39049.32,CC_254
OP_586,Jennifer Stein,405326819,39580.82,CC_370
OP_587,Teresa Jones,577088869,38431.2,CC_347
OP_588,Parker Hubbard,230076022,38989.14,CC_362
OP_589,Amanda King,675208643,40391.46,CC_286
OP_590,Russell Mcfarland,768547133,36295.68,CC_143
OP_591,Henry Owens,116063667,38851.39,CC_75
OP_592,Mary Evans,241641597,37541.7,CC_376
OP_593,Michael Kirk,153913951,40711.16,CC_444
OP_594,Mark Edwards,180973546,35805.35,CC_57
OP_595,Deborah Coleman,291173016,34642.8,CC_241
OP_596,Richard Henderson,323558674,39636.39,CC_139
OP_597,Aaron King,512831356,44890.04,CC_221
OP_598,Shawn Williams,165568033,43186.91,CC_220
OP_599,Mr. William Dougherty,278985698,40767.22,CC_450
OP_600,Tracy Griffith,497817345,39846.49,CC_58
OP_601,James Boyd,137170754,38780.07,CC_383
OP_602,William Lowery,053038036,41371.83,CC_182
OP_603,Stephen Harvey,688511576,32252.43,CC_317
OP_604,Leah Sawyer,015361398,38247.75,CC_175
OP_605,John Gonzalez,599507798,33528.4,CC_262
OP_606,Samuel Garcia,898624805,39073.4,CC_406
OP_607,Jacob Mcbride MD,047738165,44383.31,CC_477
OP_608,Sara Russell,288390903,34632.76,CC_213
OP_609,Emily Mora,471162124,44554.31,CC_282
OP_610,Craig Brown,277204598,44448.79,CC_98
OP_611,Laura Townsend,764518969,46707.37,CC_195
OP_612,Rodney Schultz,036050122,44020.64,CC_306
OP_613,Maria Lawson,325892837,39679.21,CC_40
OP_614,Timothy Bell,308552719,41989.17,CC_355
OP_615,Amy Woods,295863665,35033.15,CC_486
OP_616,Heidi Dickson,745343651,41215.64,CC_210
OP_617,Franklin Howard,536186389,45848.4,CC_51
OP_618,Amber Escobar,891079927,34613.08,CC_274
OP_619,Frank Johnson,737249187,40801.92,CC_327
OP_620,Terry Herrera,398321993,42301.56,CC_256
OP_621,Brandy Barnett,679120508,33021.39,CC_244
OP_622,David Gonzalez,099635896,42089.57,CC_5
OP_623,Joseph Preston,213799540,41572.25,CC_145
OP_624,Justin Li,309081546,44772.85,CC_113
OP_625,Karen Grant,276355738,39139.05,CC_388
OP_626,William Anderson,754030484,35430.1,CC_31
OP_627,Phyllis Cooper,625737003,40193.08,CC_325
OP_628,Allison Alvarez,108767152,43496.04,CC_312
OP_629,Samantha Weber,193304087,43401.39,CC_265
OP_630,Jerry Anderson,163043101,42544.04,CC_118
OP_631,Paula Garza,460577837,38705.02,CC_157
OP_632,Michael French,252313686,34617.73,CC_107
OP_633,Brandy Contreras,798390033,46598.1,CC_253
OP_634,Eric Powers,658553665,35114.07,CC_15
OP_635,Caroline Wright,314288285,35748.96,CC_428
OP_636,Cynthia Yu,503316742,39753.4,CC_127
OP_637,April Santana,187535570,37100.69,CC_486
OP_638,David Scott,750219457,46729.21,CC_290
OP_639,Alice Harris,032809242,34740.41,CC_291
OP_640,Daniel Hernandez,551881308,45868.74,CC_265
OP_641,Douglas Davies,355307080,39072.92,CC_48
OP_642,Matthew Castro,191354012,36193.78,CC_161
OP_643,Emily Ochoa,511834164,39059.98,CC_27
OP_644,John Perez,769148495,41337.27,CC_14
OP_645,Michael George,017484946,32224.76,CC_436
OP_646,Christopher Ford,186086331,38011.22,CC_250
OP_647,Dennis Tran,150583905,43737.02,CC_363
OP_648,Virginia Rivera,675016631,38699.82,CC_282
OP_649,Christopher Carson,890116319,32073.25,CC_6
OP_650,Karen Stewart,775885745,36340.54,CC_76
OP_651,Frederick Norris,098053144,34312.71,CC_10
OP_652,Holly Harris,884037270,46266.09,CC_97
OP_653,Michael Miller,146508523,43296.22,CC_431
OP_654,Christopher Burke,001360272,33237.62,CC_109
OP_655,Clayton Mora,783581157,41850.07,CC_217
OP_656,Lisa Patterson,541020089,32810.49,CC_346
OP_657,Louis Walters,207197434,40669.71,CC_135
OP_658,Brandon Smith,610625311,32834.82,CC_244
OP_659,Kenneth Burnett,256333670,34897.37,CC_275
OP_660,Jessica Crawford,010396358,36916.97,CC_321
OP_661,Ashlee Reyes,598166213,40873.95,CC_234
OP_662,Jose Brock,410375579,36527.07,CC_113
OP_663,Daniel Thompson,892455497,34308.52,CC_346
OP_664,David Powell,750362947,32559.98,CC_425
OP_665,Seth Garza,014276837,40453.14,CC_429
OP_666,Jennifer Byrd,376982894,37231.02,CC_150
OP_667,Chad Barber,895358584,42426.54,CC_357
OP_668,James Mckee,678096283,35507.65,CC_335
OP_669,James Mcconnell,164846284,34853.72,CC_269
OP_670,Julie White,400515356,34588.54,CC_334
OP_671,Mr. Michael Vargas,268761650,35818.01,CC_26
OP_672,Kim Yang,665688891,33618.55,CC_498
OP_673,James Ibarra,131428556,39791.84,CC_112
OP_674,Kristina Proctor,439573900,45683.78,CC_218
OP_675,Colleen Campbell,499456610,39304.13,CC_466
OP_676,Amanda Ruiz,273631175,34449.22,CC_255
OP_677,Walter Anderson,295302004,39672.47,CC_243
OP_678,Debra Doyle,845921107,44559.93,CC_91
OP_679,Emily Nelson,722652427,44701.57,CC_104
OP_680,Christina Copeland,399147913,44032.2,CC_177
OP_681,Richard Dyer,817183417,32210.15,CC_490
OP_682,Brianna Navarro,535876767,43700.53,CC_93
OP_683,Mr. Alexander Sloan,617019943,41893.44,CC_139
OP_684,Donna Butler,227337246,34707.65,CC_394
OP_685,Lisa Fuller,257817084,33373.86,CC_90
OP_686,Amanda Jones,177338117,36163.68,CC_5
OP_687,Mary Robinson,563607534,45489.36,CC_477
OP_688,Keith Lutz,619206821,35629.38,CC_121
OP_689,Joy Hancock,796224031,37207.71,CC_412
OP_690,David Kramer,628245435,34101.24,CC_163
OP_691,David Stone,407693969,42483.31,CC_200
OP_692,Dr. Joseph Perez,450449741,36279.31,CC_321
OP_693,Kristin Robertson,234323546,41496.78,CC_364
OP_694,Jason Miller,271099138,37006.34,CC_322
OP_695,David Walker,570570681,36561.16,CC_256
OP_696,Jonathan Mckenzie,703230345,43186.52,CC_16
OP_697,Jason Lara,440206984,40416.89,CC_247
OP_698,John Randolph,612106660,38452.47,CC_389
OP_699,Peter Fletcher,765031723,39699.66,CC_246
OP_700,Andrea Jackson,787816800,38627.64,CC_75
OP_701,Allison Lloyd,563100153,37418.4,CC_12
OP_702,Ronald Carter,890792878,34921.43,CC_103
OP_703,Michael Tran,757073625,32014.88,CC_358
OP_704,Michael Lucas,430490173,41701.73,CC_37
OP_705,Michael Zimmerman,320536322,36090.75,CC_410
OP_706,Michael Green,142627738,40590.65,CC_308
OP_707,Jerry Lynch,863047138,39007.23,CC_236
OP_708,Hannah Brown,643695132,41614.9,CC_427
OP_709,Bryan Nguyen,528503938,38518.0,CC_266
OP_710,Rickey Alvarez,400658826,36860.46,CC_334
OP_711,Denise Coffey,864593393,34832.22,CC_354
OP_712,Michael Brady,571069914,33039.57,CC_492
OP_713,Emily Vasquez,422374952,35959.26,CC_199
OP_714,Brian Martinez,217751090,40442.9,CC_6
OP_715,Brittany Wilson,269626931,42112.37,CC_363
OP_716,Ryan Ball,060024805,38736.15,CC_384
OP_717,Robert Cortez,846316750,43812.89,CC_270
OP_718,Scott Bryant,536099959,32452.57,CC_300
OP_719,Jesus Wood,860352028,40807.15,CC_191
OP_720,Joseph Jimenez,857997471,33723.3,CC_95
OP_721,Jordan Williams,553643892,37786.94,CC_350
OP_722,Jessica Phillips,623361536,44251.48,CC_184
OP_723,Edward Nash,094115709,39084.97,CC_4
OP_724,Ronald Vaughn,076284344,39520.65,CC_211
OP_725,Mary Wheeler,251992388,38498.26,CC_114
OP_726,Kathryn Lewis,147654258,36587.25,CC_417
OP_727,Paula Taylor,118964789,38533.85,CC_405
OP_728,Eric Thomas,880295409,33257.65,CC_471
OP_729,Roy Roberts,536730695,38869.03,CC_328
OP_730,Jacob Barrett,345667087,40429.59,CC_488
OP_731,Travis Butler,686762129,32597.74,CC_188
OP_732,Andrea Strickland,737702751,40570.21,CC_238
OP_733,Jill Newman,293627623,35576.26,CC_401
OP_734,Phillip Smith,362497738,44188.04,CC_483
OP_735,Amber Scott,204624628,36281.46,CC_95
OP_736,Karen Johnson,791033024,37783.26,CC_290
OP_737,John Hughes,781319861,45634.17,CC_281
OP_738,Alyssa Smith,004023623,40528.52,CC_358
OP_739,Linda Sandoval,328433474,45988.29,CC_118
OP_740,Sharon Wright,101327695,36594.75,CC_382
OP_741,Mary Acevedo,031833805,44550.82,CC_338
OP_742,Michael Marshall,072688082,37008.63,CC_322
OP_743,Kevin Parks,709136296,39415.75,CC_236
OP_744,Dana Manning,244401866,34378.12,CC_77
OP_745,Tamara Silva,231448243,37170.47,CC_368
OP_746,Pamela Marks,288831673,43485.59,CC_369
OP_747,Karen Gonzalez,369264271,41707.31,CC_428
OP_748,Lisa Bennett,224023259,39516.39,CC_417
OP_749,Anne Schneider,550517270,42029.07,CC_388
OP_750,Alison Nielsen,167680653,41634.22,CC_150
OP_751,Steven Torres,009270460,45543.02,CC_484
OP_752,Dawn Jordan,715407903,42153.67,CC_280
OP_753,Kenneth Myers,293117862,32024.26,CC_267
OP_754,Jeffrey Estes,610127087,36954.94,CC_268
OP_755,Keith Hernandez,884192190,41445.8,CC_37
OP_756,Pamela Banks,800153691,35527.16,CC_5
OP_757,Brian Grimes,268355261,37672.8,CC_452
OP_758,April Smith,202678804,43330.69,CC_400
OP_759,Stacy Smith,444117227,42998.4,CC_241
OP_760,Rachel Watkins,128465704,46503.12,CC_53
OP_761,Jose Cook,498552029,38441.65,CC_154
OP_762,Janice Lamb,203278439,41536.2,CC_500
OP_763,Janet Hurley,361648615,43123.44,CC_150
OP_764,Samuel Rivera II,360417065,36677.64,CC_364
OP_765,Aaron Foster,751905490,44116.77,CC_409
OP_766,Brandon Roberts,575045403,39650.54,CC_158
OP_767,Emma Hill,311817611,45193.86,CC_172
OP_768,Jose Smith,289805179,34533.02,CC_181
OP_769,Kristin Colon,219749410,37809.03,CC_155
OP_770,Jennifer Bright,556151917,43225.22,CC_458
OP_771,Meghan Hunter,663917604,39694.23,CC_6
OP_772,Donald Mathis,601627415,39287.99,CC_439
OP_773,Keith Sutton,474624537,38975.2,CC_275
OP_774,James Martin,570378800,32381.42,CC_444
OP_775,Brandon Moses,438630528,39159.44,CC_360
OP_776,Phillip Bowen,012823024,33106.0,CC_482
OP_777,Matthew Osborne,700945299,36212.76,CC_483
OP_778,Kelly Baker,260676017,40527.95,CC_126
OP_779,Kevin Mendez,673960782,39163.38,CC_92
OP_780,Tracey Good,626751306,40592.34,CC_73
OP_781,Maria Murray,486438260,32798.02,CC_21
OP_782,Chad Williams MD,528673623,45646.11,CC_236
OP_783,Shane Harvey,422889409,40144.98,CC_87
OP_784,Haley Greene,332988702,39946.43,CC_352
OP_785,April Skinner,890928013,39957.89,CC_166
OP_786,Julie Hanson,023990985,42574.08,CC_211
OP_787,Robert Gardner,027034149,45332.06,CC_389
OP_788,Gabrielle Fuller,217096085,33854.38,CC_115
OP_789,Leslie Lyons,473484165,44817.3,CC_265
OP_790,Eric Farmer,499846134,37998.52,CC_259
OP_791,Tracey Goodman MD,138992433,42686.04,CC_286
OP_792,Christopher Yang,189353801,39546.69,CC_187
OP_793,Jon Carrillo,150499124,33492.17,CC_237
OP_794,Mr. John Wilson Jr.,298800167,39819.16,CC_132
OP_795,Richard Love,193336181,33978.98,CC_366
OP_796,Daniel Bradford,741511343,39329.37,CC_430
OP_797,Charles Phillips,456282501,32116.62,CC_263
OP_798,Patrick Hogan,773190317,41156.43,CC_391
OP_799,Kelly Taylor,151772078,33745.45,CC_93
OP_800,Jeffrey Perez,536476018,44238.63,CC_155
OP_801,Jeffrey Lopez,786429902,46792.04,CC_343
OP_802,Brittany Collier,580296136,39126.24,CC_226
OP_803,Christopher Burton,602725512,34446.17,CC_229
OP_804,Randy Young,173118866,33651.78,CC_463
OP_805,Joseph Mack,411863808,38517.03,CC_277
OP_806,Brooke Cruz,706672915,41623.45,CC_331
OP_807,Crystal Scott,319275782,42949.31,CC_270
OP_808,Christina West,092183186,36305.53,CC_56
OP_809,Scott Page,199323563,40500.38,CC_286
OP_810,Shelby Mitchell,374918096,40460.09,CC_244
OP_811,Austin Contreras,864164607,44327.03,CC_291
OP_812,Spencer Tran,663647781,39350.91,CC_413
OP_813,Miss Amber Ashley MD,673631465,41160.63,CC_262
OP_814,Scott Baker,697851196,34019.07,CC_187
OP_815,Amanda Baker,661456108,42873.41,CC_26
OP_816,Derek Perez,468357447,35380.78,CC_91
OP_817,Kristin Yu,723583142,45932.55,CC_106
OP_818,Michele Fisher,735708306,34725.56,CC_148
OP_819,Julie Walker,509043498,44764.28,CC_43
OP_820,Jacqueline Jackson,831251526,41871.93,CC_389
OP_821,Tiffany Price,091168025,35387.54,CC_153
OP_822,Latoya Cook,450415318,33627.23,CC_137
OP_823,Dr. Cameron Long,279508569,39922.9,CC_294
OP_824,Emily Brown,536521798,40420.35,CC_183
OP_825,Dr. Jamie Jimenez,212833532,42604.8,CC_454
OP_826,Erica Campbell,868053152,37746.18,CC_218
OP_827,Scott Morris,892122414,38485.46,CC_8
OP_828,Tracy Smith,401194528,38243.12,CC_401
OP_829,Amanda Diaz,858951893,42600.65,CC_423
OP_830,Ryan Dalton,592215878,41796.69,CC_155
OP_831,Joseph Odonnell,549505445,36627.78,CC_203
OP_832,Scott Webster,757095658,41138.24,CC_75
OP_833,Jason Murray,105239016,43078.61,CC_215
OP_834,Alicia Montoya,416440852,34003.12,CC_262
OP_835,Kenneth Price,389170318,43489.02,CC_147
OP_836,Jennifer Ray,608257392,44680.86,CC_258
OP_837,Sharon Hubbard,898351187,37248.02,CC_154
OP_838,Jacqueline Sherman,370948821,33418.72,CC_357
OP_839,Sheila Hull PhD,882261897,42515.02,CC_27
OP_840,Michael Thompson,068576552,33453.32,CC_133
OP_841,Leah Carroll,575931124,35911.87,CC_308
OP_842,Traci Cunningham,279485014,34607.23,CC_343
OP_843,Kimberly Carter,422063029,33080.33,CC_185
OP_844,Allison Pitts,782063110,33942.42,CC_5
OP_845,Jeffrey Neal,868013542,34463.58,CC_41
OP_846,Denise Castillo,371952108,36844.26,CC_159
OP_847,Donna Robinson,160066278,37364.21,CC_273
OP_848,Charles Grimes,419328560,42615.63,CC_239
OP_849,Ronald Flores,774429046,34517.52,CC_230
OP_850,Ryan Reed,236982446,32742.64,CC_188
OP_851,Andrew Copeland,322693094,35557.52,CC_148
OP_852,Ashley Griffith,722674359,42053.25,CC_453
OP_853,Beth Collins,691073242,39529.06,CC_138
OP_854,Rebecca Reynolds,664711314,41058.95,CC_428
OP_855,Walter Cline,766703634,38507.27,CC_199
OP_856,John Adams,243429701,33780.45,CC_380
OP_857,Michael Williams,309044184,45174.84,CC_85
OP_858,Kayla Cooley,408302818,38040.49,CC_286
OP_859,Daniel Willis,058538505,36875.13,CC_137
OP_860,Amanda Robinson,362791207,43457.05,CC_34
OP_861,Ashley Chase,108713821,36537.7,CC_160
OP_862,Sean Hernandez,043487724,37697.37,CC_236
OP_863,Theresa Mann,042509061,36651.4,CC_15
OP_864,Jennifer Williamson,559711875,34363.62,CC_146
OP_865,Harry Savage,226326009,33538.31,CC_196
OP_866,Thomas Wilson,135653904,45051.88,CC_298
OP_867,Kimberly Mccormick,060814520,42991.53,CC_473
OP_868,Joshua Diaz,592313376,33752.35,CC_424
OP_869,Stacie Logan,173388929,44382.16,CC_458
OP_870,Michael Beard,492456345,46260.04,CC_268
OP_871,Kristi Hill,072098657,35866.7,CC_413
OP_872,Christopher Schmitt,653904714,39296.47,CC_447
OP_873,Scott Williams,755506313,35347.67,CC_140
OP_874,Carolyn Davis,897304482,41116.69,CC_414
OP_875,Sarah Beasley,046052948,44136.08,CC_166
OP_876,Jacqueline Chen,874639460,43680.11,CC_472
OP_877,Wendy King,312652994,39826.54,CC_447
OP_878,Mark Reed,344053545,45837.81,CC_239
OP_879,Travis Edwards,327644895,45468.89,CC_426
OP_880,James Mccall,033342686,39445.41,CC_265
OP_881,Walter Russell,678740504,36922.6,CC_318
OP_882,Lisa Villegas,107669587,40833.18,CC_424
OP_883,Jennifer Dixon,576899788,33302.64,CC_393
OP_884,Robert Koch,152723323,37695.14,CC_74
OP_885,Emma White,346784900,32161.13,CC_451
OP_886,Valerie Butler,874796807,44377.81,CC_351
OP_887,Miguel Martin,357614923,38635.56,CC_140
OP_888,Brandon Cole,097611512,34579.75,CC_22
OP_889,Jeffery Powell,197983216,43454.94,CC_362
OP_890,Jonathan Ortiz,794385215,41872.28,CC_407
OP_891,Yvette Oliver,001845077,32913.24,CC_334
OP_892,Karen Brewer,789689797,46189.76,CC_276
OP_893,Kelly Gutierrez,626596774,42006.2,CC_497
OP_894,Anthony Kemp,389701104,37563.63,CC_253
OP_895,Kimberly Hicks,858558385,33430.05,CC_270
OP_896,Marissa Best,692650089,33154.19,CC_19
OP_897,Karen White,456015935,37402.79,CC_490
OP_898,Sandra Bailey,107725727,46893.08,CC_328
OP_899,Christine Johnson,040525595,37001.53,CC_440
OP_900,Vicki Graham,845313374,35120.24,CC_262
OP_901,William Horne,337906914,40612.17,CC_430
OP_902,Jessica Koch,527020418,45414.56,CC_141
OP_903,Mr. Daniel Woods,258155498,46913.81,CC_280
OP_904,Ashley Sanders,539919628,35696.7,CC_17
OP_905,Jordan Johnson,252970484,32835.96,CC_18
OP_906,Tiffany Russell,738670428,37983.06,CC_159
OP_907,Holly Owens,615767521,32038.07,CC_293
OP_908,Michael Vasquez,099841246,36421.84,CC_156
OP_909,Richard Tyler,453152192,34549.75,CC_71
OP_910,Theresa White,319652346,43224.84,CC_378
OP_911,Brianna Carpenter,327471861,40130.21,CC_331
OP_912,Luis Johnson,835740929,40193.24,CC_302
OP_913,Erica Curry,615649505,39290.34,CC_170
OP_914,James Bell,115053531,34963.02,CC_129
OP_915,Mr. Ronald Harris II,007348856,44707.89,CC_309
OP_916,Scott Nielsen,736048071,41809.34,CC_411
OP_917,Jonathan Ramirez,465614669,32560.85,CC_389
OP_918,Cameron Dixon,142384853,36794.95,CC_333
OP_919,Alexis Smith,433898802,45516.01,CC_144
OP_920,Shannon Jones,459343444,37110.05,CC_207
OP_921,Cody Yoder Jr.,180263845,37589.1,CC_89
OP_922,Daniel Guerra,159207555,34971.92,CC_427
OP_923,Anne Harrington,775681296,42126.01,CC_149
OP_924,Matthew Young,326807038,43680.12,CC_331
OP_925,Danielle Harris,018327377,45445.42,CC_13
OP_926,Heidi Matthews,868848697,40352.48,CC_175
OP_927,Jennifer Gross,730364428,45507.93,CC_345
OP_928,Christopher Schwartz,845117513,39812.15,CC_245
OP_929,Nicole Dyer,281295613,43022.03,CC_267
OP_930,Dustin Sandoval,605435261,44546.04,CC_345
OP_931,Jose Hill,172764726,36345.34,CC_175
OP_932,Sabrina Santiago,791513435,32081.36,CC_81
OP_933,Steven Kane,086404897,41277.38,CC_114
OP_934,Erin Morris,512025680,35522.65,CC_58
OP_935,Brian Murphy,141939324,38785.27,CC_70
OP_936,Derek Armstrong,700307803,38563.78,CC_37
OP_937,Sean Mccarthy,649183535,33670.71,CC_134
OP_938,Catherine Martinez,553715237,43049.98,CC_29
OP_939,Tina Jones,437913983,33847.25,CC_145
OP_940,Katherine Johnson,357333013,43762.34,CC_21
OP_941,Nicole Watkins MD,794216906,39910.58,CC_144
OP_942,Edward Davis,544553685,36769.72,CC_371
OP_943,Jeffrey Chapman,249024555,46550.55,CC_214
OP_944,Gregory Johnson,017643426,37295.07,CC_418
OP_945,Scott Smith,471847542,41362.35,CC_394
OP_946,Michael Choi,551667595,40067.15,CC_325
OP_947,Carl Martinez,053614324,37587.37,CC_84
OP_948,Karen Gross,780912416,40998.66,CC_238
OP_949,Samantha Smith,083545018,41762.77,CC_150
OP_950,Brittany Cooper,850577218,44045.57,CC_325
OP_951,Lawrence Harvey MD,718968716,43722.06,CC_464
OP_952,Antonio Barnes,658910311,39677.28,CC_214
OP_953,Nathaniel Ryan,879287319,34649.15,CC_291
OP_954,Dale Miller,466869300,33611.61,CC_348
OP_955,Ellen Sutton,862665251,45009.84,CC_35
OP_956,Johnathan Sharp,237631581,36390.68,CC_294
OP_957,Amy Bell,537962387,38593.01,CC_380
OP_958,Ronald Bradley PhD,234795137,44170.68,CC_29
OP_959,Olivia Martinez,109569809,33083.92,CC_17
OP_960,Joseph Webster,737269468,41694.53,CC_128
